SKU_ID,Product_Name,Category,Sub_Category,Pack_Size,Unit_Cost_Price,Unit_Selling_Price,Stock_Quantity,Reorder_Level,Supplier_Name,Supplier_Lead_Time_Days,Expiry_Date,Storage_Type,Manufacturing_Date,Batch_Number,Shelf_Life_Days,Location
61133075,Amul Butter Croissant 80g,Bakery Items,Others,80g,187,252.7,467,338,Baldwin Group,29,2026-02-08,Hot Storage,2025-04-13,B9613,301,Warehouse-7
80405061,Amul A2 Cow Milk 1L,Others,Others,1L,500,709.52,461,790,Walker-Delacruz,17,2026-08-17,Refrigerated,2025-08-20,B5346,362,Warehouse-2
34223963,Amul Vanilla Muffin 90g,Bakery Items,Others,90g,51,62.24,416,606,Anderson-Jimenez,22,2024-12-16,hot & Cold Storage,2024-09-07,B7398,100,Warehouse-2
70549300,Amul Dark Chocolate 150g,Chocolates,Dark Chocolate,150g,114,167.36,221,330,Ryan-Osborn,2,2026-03-15,hot & Cold Storage,2025-07-15,B3430,243,Warehouse-5
56068016,Amul Fortified Milk 1L,Health & Nutrition,Others,1L,600,899.62,425,501,"White, Lowery and Garcia",9,2026-04-11,Refrigerated,2025-06-11,B1578,304,Warehouse-5
18009972,Amul Organic Ghee 500ml,Others,Others,500ml,500,637.42,478,605,Wolfe-Adkins,12,2024-11-24,Chilled,2024-09-10,B9092,75,Warehouse-9
14415647,Amul Kool Rose Milk 200ml,Beverages,Others,200ml,120,178.42,444,550,Ryan Inc,14,2025-08-14,Room Temperature,2024-11-22,B5310,265,Warehouse-4
44564353,Amul Fresh Cream 250ml,Dairy Products,Others,250ml,100,129.01,411,977,"Bryant, Simpson and Donovan",2,2024-12-09,Room Temperature,2024-09-13,B8276,87,Warehouse-8
25444452,Amul Ice Cream Cake 1kg,Others,Others,1kg,500,580.94,109,303,"Matthews, Richards and Brown",6,2025-08-17,hot & Cold Storage,2025-07-28,B2418,20,Warehouse-6
6094027,Amul Kool Flavoured Milk Bottle 200ml,Beverages,Flavored Milk Drink,200ml,120,176.5,295,239,Willis-Bernard,12,2025-05-02,Cold Storage,2024-10-17,B3460,197,Warehouse-5
13006228,Amul Dark Chocolate Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,380.1,265,202,Brown-Alvarez,24,2025-09-22,Hot Storage,2024-12-05,B3577,291,Warehouse-5
79195263,Amul Kool Saffron Milk 200ml,Beverages,Others,200ml,120,162.74,325,779,"Martinez, Gates and Davis",29,2025-12-01,Ambient,2025-04-12,B6935,233,Warehouse-1
16443921,Amul Fruit & Nut Chocolate 150g,Chocolates,Fruit & Nut Chocolate,150g,150,205.51,111,385,"Hines, Griffith and Cox",13,2025-07-16,hot & Cold Storage,2024-11-20,B9327,238,Warehouse-4
69924743,Amul Shrikhand Mango 500g,Specialty Products,Others,500g,400,503.09,252,391,Barnes LLC,13,2025-09-18,Ambient,2025-04-20,B5060,151,Warehouse-1
68137847,Amul Kulfi 60ml,Ice Creams,Kulfi,60ml,107,121.76,333,458,Austin LLC,20,2025-07-09,Room Temperature,2024-11-16,B2114,235,Warehouse-7
93245593,Amul Multigrain Dahi 200g,Health & Nutrition,Others,200g,158,213.34,318,352,Fitzgerald-Jackson,28,2025-11-24,Cold Storage,2025-03-15,B3321,254,Warehouse-5
16367289,Amul Strawberry Magic 750ml,Ice Creams,Others,750ml,300,431.23,381,145,"Kelly, Carson and Bruce",27,2025-06-12,Ambient,2024-12-03,B6199,191,Warehouse-2
59239307,Amul Mozzarella Cheese 200g,Cheese & Cheese Products,Mozzarella Cheese,200g,500,736.53,361,105,"Mclaughlin, Dunn and Barrera",17,2026-01-28,Room Temperature,2025-03-27,B2163,307,Warehouse-6
7241154,Amul Rajbhog Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,331.62,269,344,"Reid, Mann and Taylor",21,2025-07-29,Room Temperature,2025-04-10,B5035,110,Warehouse-5
31256377,Amul Happy Treats Veggie Stix 400g,Others,Others,400g,500,742.29,154,544,Carroll LLC,20,2026-03-25,Ambient,2025-03-29,B4399,361,Warehouse-3
43280889,Amul Malai Paneer 1kg,Dairy Products,Paneer Blocks,1kg,100,124.11,482,820,Sanchez-Mcclure,19,2025-02-14,Cold Storage,2024-11-10,B6300,96,Warehouse-3
79666428,Amul Pizza Cheese 1kg,Cheese & Cheese Products,Gouda Cheese,1kg,500,644.86,419,207,"Davis, Smith and Clark",27,2025-02-14,Hot Storage,2025-01-05,B8110,40,Warehouse-7
64935768,Amul Mithai Gulab Jamun Tin 1kg,Specialty Products,Others,1kg,400,515.63,372,561,Pearson-Hudson,18,2025-11-19,Room Temperature,2025-05-31,B5368,172,Warehouse-3
43726257,Amul Shrikhand Kesar 500g,Specialty Products,Others,500g,400,452.66,290,672,Schneider-Simmons,13,2025-08-17,Room Temperature,2025-01-19,B8204,210,Warehouse-5
45319204,Amul Slim UHT Milk 1L,UHT & Long Life,Others,1L,150,212.84,335,621,"Scott, Tanner and Williams",23,2026-02-24,Hot Storage,2025-08-21,B8671,187,Warehouse-8
24078757,Amul Kesar Pista Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,336.99,168,201,Ware Group,26,2025-10-04,hot & Cold Storage,2025-04-16,B3727,171,Warehouse-10
18315080,Amul Paneer 200g,Dairy Products,Paneer Cubes,200g,61,69.37,398,319,Callahan Ltd,13,2025-02-19,Hot Storage,2024-11-30,B1277,81,Warehouse-5
26980737,Amul Tru Orange Juice 200ml,Beverages,Juice,200ml,116,153.57,326,874,"Moore, Byrd and Krueger",18,2025-08-18,Hot Storage,2025-08-05,B4022,13,Warehouse-7
31256377,Amul Happy Treats Veggie Stix 400g,Others,Others,400g,500,567.26,485,412,"Murillo, Davis and Edwards",17,2025-06-24,Ambient,2025-03-07,B1070,109,Warehouse-6
206846,Amul Cooking Butter 500g,Ghee & Cooking Essentials,Cooking Ghee,500g,800,907.62,328,985,Durham Inc,29,2025-10-01,Hot Storage,2025-06-17,B7878,106,Warehouse-3
91503640,Amul Spiced Buttermilk 500ml,Dairy Products,Others,500ml,99,126.52,262,308,Dougherty PLC,21,2025-01-11,Room Temperature,2024-11-10,B8840,62,Warehouse-2
11288909,Amul Mithai Mate Condensed Milk 400g,Dairy Products,Others,400g,100,114.11,323,191,"Mata, Rhodes and Howell",29,2025-04-16,Frozen,2024-12-24,B4380,113,Warehouse-9
92496774,Amul Cheese Slices 200g,Cheese & Cheese Products,Cheese Slices,200g,357,471.2,332,790,Jones-Conner,11,2026-03-11,Frozen,2025-03-28,B8213,348,Warehouse-7
63607529,Amul Emmental Cheese 200g,Cheese & Cheese Products,Emmental Cheese,200g,500,551.51,239,932,Edwards-Jones,11,2025-06-16,Refrigerated,2025-06-09,B4531,7,Warehouse-7
14701085,Amul Kool Elaichi Milk 200ml,Beverages,Lassi,200ml,120,137.46,255,829,Hill-Crane,4,2025-09-10,Hot Storage,2025-07-08,B6038,64,Warehouse-2
18798487,Amul Cheese Danish 120g,Bakery Items,Others,120g,53,78.41,128,638,Hayes-Alvarez,6,2026-01-16,Cold Storage,2025-08-07,B7199,162,Warehouse-2
16267619,Amul Garlic & Herbs Butter 100g,Butter & Spreads,Others,100g,50,72.57,139,138,Barnes and Sons,3,2025-08-15,Room Temperature,2025-05-01,B2365,106,Warehouse-2
42543602,Amul Choco Milk 200ml,Beverages (New Flavors),Others,200ml,301,399.47,254,121,Hall Group,21,2024-11-18,hot & Cold Storage,2024-09-03,B1384,76,Warehouse-7
18439717,Amul Frozen Cheese Corn Nuggets 400g,Bakery & Frozen,Frozen Sweets,400g,250,336.35,185,777,"Ferrell, Lynch and Bowman",30,2025-10-23,Cold Storage,2025-01-14,B1258,282,Warehouse-2
83184284,Amul Kool Koko 200ml,Beverages,Others,200ml,120,175.21,318,702,Banks Ltd,30,2025-01-11,Cold Storage,2024-11-24,B6350,48,Warehouse-10
12337385,Amul Shrikhand Elaichi 500g,Specialty Products,Others,500g,400,470.52,173,734,Mendoza-Thomas,13,2025-09-06,Ambient,2025-01-21,B8498,228,Warehouse-8
82147020,Amul Almond Bar 40g,Chocolates,Others,40g,57,67.24,380,797,Hopkins PLC,3,2025-11-02,Room Temperature,2024-11-03,B6200,364,Warehouse-7
41910047,Amul Gold UHT Milk 1L,UHT & Long Life,Others,1L,150,215.02,131,794,Sims-Burns,24,2026-01-13,Chilled,2025-02-08,B1964,339,Warehouse-6
74913534,Amul Pro Milk Drink 200g,Beverages,Flavored Milk Drink,200g,120,158.14,346,347,"Mckenzie, Baker and Hunter",14,2025-05-19,Frozen,2024-09-20,B7293,241,Warehouse-6
18439717,Amul Frozen Cheese Corn Nuggets 400g,Bakery & Frozen,Frozen Sweets,400g,250,294.21,186,461,Oneal and Sons,14,2026-03-18,Cold Storage,2025-05-28,B1655,294,Warehouse-8
70549300,Amul Dark Chocolate 150g,Chocolates,Dark Chocolate,150g,114,137.09,483,745,Liu PLC,24,2025-05-02,hot & Cold Storage,2024-10-02,B3249,212,Warehouse-8
91017437,Amul Lactose-Free Milk 1L,Dairy Products,Others,1L,100,115.94,318,569,Romero Ltd,12,2026-05-21,Frozen,2025-08-10,B4026,284,Warehouse-9
14909382,Amul Cassata Slice 120ml,Ice Creams,Others,120ml,56,79.5,440,237,Guzman-Diaz,28,2025-10-12,hot & Cold Storage,2025-01-12,B4721,273,Warehouse-5
18009972,Amul Organic Ghee 500ml,Others,Others,500ml,500,730.78,370,101,George and Sons,6,2024-11-02,Chilled,2024-09-07,B1258,56,Warehouse-2
24078757,Amul Kesar Pista Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,391.0,214,324,"Harris, Mitchell and Owen",29,2026-02-26,hot & Cold Storage,2025-08-11,B7937,199,Warehouse-5
56068016,Amul Fortified Milk 1L,Health & Nutrition,Others,1L,600,693.98,287,899,Sanchez-Bradford,9,2025-09-28,Refrigerated,2025-07-23,B1525,67,Warehouse-9
12337385,Amul Shrikhand Elaichi 500g,Specialty Products,Others,500g,400,486.51,278,590,Fox-Kennedy,20,2026-03-26,Ambient,2025-03-26,B2993,365,Warehouse-7
79195263,Amul Kool Saffron Milk 200ml,Beverages,Others,200ml,120,145.55,354,427,Wright-Friedman,3,2025-10-18,Ambient,2024-11-15,B4794,337,Warehouse-3
11288909,Amul Mithai Mate Condensed Milk 400g,Dairy Products,Others,400g,100,145.87,456,886,House LLC,6,2025-12-03,Frozen,2025-08-20,B1638,105,Warehouse-1
43280889,Amul Malai Paneer 1kg,Dairy Products,Paneer Blocks,1kg,100,139.78,252,123,Hughes Ltd,10,2025-05-02,Cold Storage,2025-03-24,B4217,39,Warehouse-9
11289388,Amul Rasmalai 500g,Specialty Products,Others,500g,400,537.14,477,361,Stewart-Mills,12,2025-11-13,Frozen,2025-05-27,B5772,170,Warehouse-4
70167474,Amul Frozen Paratha 400g,Bakery & Frozen,Frozen Paratha,400g,250,363.64,156,887,"Burke, Adams and Hernandez",11,2025-06-23,Chilled,2025-04-11,B1982,73,Warehouse-4
16367289,Amul Strawberry Magic 750ml,Ice Creams,Others,750ml,300,416.63,167,451,"Welch, Chambers and Howe",2,2025-05-19,Ambient,2024-09-15,B2757,246,Warehouse-6
64335100,Amul Slim & Trim Milk 500ml,Dairy Products,Others,500ml,100,146.37,500,420,Nash Ltd,28,2025-04-15,Ambient,2025-03-26,B6875,20,Warehouse-9
71235158,Amul Strawberry Lassi 250ml,Beverages (New Flavors),Others,250ml,600,664.03,194,563,"Jimenez, Walker and Daniel",24,2026-01-02,Refrigerated,2025-01-30,B3795,337,Warehouse-9
78916050,Amul Gouda Cheese 200g,Cheese & Cheese Products,Gouda Cheese,200g,500,654.32,377,236,Coleman-Pham,24,2025-05-06,Hot Storage,2024-12-16,B4728,141,Warehouse-5
54796676,Amul White Butter 500g,Ghee & Cooking Essentials,Others,500g,800,1116.63,116,474,"Hernandez, Bailey and Murray",18,2025-10-21,hot & Cold Storage,2025-01-08,B1403,286,Warehouse-10
80016687,Amul Butter 100g,Butter & Spreads,Salted Butter,100g,198,224.66,279,301,Greene-Logan,7,2026-03-05,Refrigerated,2025-04-22,B5999,317,Warehouse-1
56068016,Amul Fortified Milk 1L,Health & Nutrition,Others,1L,600,870.98,154,871,Carter-Price,14,2025-12-29,Refrigerated,2025-07-28,B8196,154,Warehouse-3
71579542,Amul Mystic Mocha Chocolate 150g,Chocolates,Dark Chocolate,150g,30,43.06,286,437,"Williams, Hall and Graves",6,2025-04-19,Cold Storage,2025-01-30,B8890,79,Warehouse-8
16443921,Amul Fruit & Nut Chocolate 150g,Chocolates,Fruit & Nut Chocolate,150g,150,197.92,374,196,"Barnett, Medina and Gibson",6,2025-04-29,hot & Cold Storage,2024-12-21,B8832,129,Warehouse-5
78916050,Amul Gouda Cheese 200g,Cheese & Cheese Products,Gouda Cheese,200g,500,684.31,406,560,Stafford-Rodgers,12,2026-05-30,Hot Storage,2025-06-11,B1755,353,Warehouse-6
36576395,Amul Kool Café Can 250ml,Others,Others,250ml,500,630.38,401,845,"Graham, Yang and Casey",23,2025-10-26,Ambient,2025-05-07,B3181,172,Warehouse-2
43280889,Amul Malai Paneer 1kg,Dairy Products,Paneer Blocks,1kg,100,135.95,173,651,Garcia-Swanson,8,2025-09-25,Cold Storage,2024-10-01,B5205,359,Warehouse-6
79195263,Amul Kool Saffron Milk 200ml,Beverages,Others,200ml,120,140.52,239,500,"Bryant, Stevens and Fischer",1,2025-06-30,Ambient,2025-01-02,B5005,179,Warehouse-1
70537390,Amul Cheese Spread Red Chilli Flakes 200g,Butter & Spreads,Cheese Spread,200g,68,97.43,422,526,"Wood, Rios and Mccoy",11,2025-04-18,hot & Cold Storage,2024-12-08,B5474,131,Warehouse-10
64335100,Amul Slim & Trim Milk 500ml,Dairy Products,Others,500ml,100,119.03,248,402,Sutton Inc,3,2026-06-25,Ambient,2025-08-14,B7113,315,Warehouse-5
69924743,Amul Shrikhand Mango 500g,Specialty Products,Others,500g,400,519.31,476,429,Dixon PLC,27,2025-09-10,Ambient,2024-09-30,B4745,345,Warehouse-6
93020688,Amul Cheese Spread Garlic 200g,Butter & Spreads,Cheese Spread,200g,200,295.58,364,296,Burton-Williams,19,2025-11-23,Refrigerated,2025-07-05,B3186,141,Warehouse-9
62882309,Amul Frozen Paneer Tikka 500g,Bakery & Frozen,Frozen Paratha,500g,250,318.42,459,714,Morrison and Sons,10,2025-07-16,Hot Storage,2024-09-26,B8873,293,Warehouse-5
70134094,Amul Tru Apple Juice 200ml,Beverages,Juice,200ml,74,108.66,100,138,"Smith, Wilcox and Santiago",28,2024-12-19,Room Temperature,2024-09-02,B7581,108,Warehouse-2
206846,Amul Cooking Butter 500g,Ghee & Cooking Essentials,Cooking Ghee,500g,800,1077.3,116,351,Carlson-Jones,19,2025-05-12,Hot Storage,2024-11-04,B7029,189,Warehouse-1
80405061,Amul A2 Cow Milk 1L,Others,Others,1L,500,712.95,372,587,Wallace PLC,21,2026-01-07,Refrigerated,2025-06-20,B6509,201,Warehouse-2
12337385,Amul Shrikhand Elaichi 500g,Specialty Products,Others,500g,400,467.62,373,534,Deleon Ltd,19,2025-12-05,Ambient,2025-06-28,B3584,160,Warehouse-7
11288909,Amul Mithai Mate Condensed Milk 400g,Dairy Products,Others,400g,100,126.18,355,725,Welch-Flynn,14,2025-09-14,Frozen,2025-04-01,B6376,166,Warehouse-3
16994393,Amul Taaza Milk 1L,Dairy Products,Others,1L,100,143.37,141,400,"Bowman, Rodriguez and Allen",25,2025-10-06,Hot Storage,2025-06-13,B3435,115,Warehouse-7
14701085,Amul Kool Elaichi Milk 200ml,Beverages,Lassi,200ml,120,154.68,382,498,"Perez, Compton and Rodriguez",25,2025-03-24,Hot Storage,2024-08-25,B4434,211,Warehouse-3
11288909,Amul Mithai Mate Condensed Milk 400g,Dairy Products,Others,400g,100,111.44,324,616,Cunningham-Dickson,4,2025-01-21,Frozen,2024-11-07,B5158,75,Warehouse-5
6094027,Amul Kool Flavoured Milk Bottle 200ml,Beverages,Flavored Milk Drink,200ml,120,174.92,214,978,"Lowery, Brown and Spence",9,2025-06-01,Cold Storage,2024-11-17,B8091,196,Warehouse-6
13006228,Amul Dark Chocolate Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,446.7,496,712,"Pollard, Martinez and Bowen",13,2026-01-10,Hot Storage,2025-06-08,B4858,216,Warehouse-3
33992976,Amul Probiotic Dahi 400g,Probiotic & Health Range,Probiotic Curd,400g,250,349.87,205,379,Thompson-Brown,11,2025-05-04,Frozen,2024-09-02,B7681,244,Warehouse-1
24078757,Amul Kesar Pista Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,380.32,453,620,Williams-Morales,2,2025-08-25,hot & Cold Storage,2024-08-29,B4467,361,Warehouse-9
79666428,Amul Pizza Cheese 1kg,Cheese & Cheese Products,Gouda Cheese,1kg,500,638.16,334,835,Jones and Sons,8,2025-10-19,Hot Storage,2025-01-28,B9585,264,Warehouse-8
18439717,Amul Frozen Cheese Corn Nuggets 400g,Bakery & Frozen,Frozen Sweets,400g,250,300.71,100,176,Chavez-Cook,29,2026-03-15,Cold Storage,2025-05-16,B6292,303,Warehouse-4
41910047,Amul Gold UHT Milk 1L,UHT & Long Life,Others,1L,150,206.96,371,775,Rojas-Duncan,16,2025-09-25,Chilled,2024-11-09,B7448,320,Warehouse-10
14909382,Amul Cassata Slice 120ml,Ice Creams,Others,120ml,56,81.0,111,277,Kaiser-Vincent,30,2025-06-19,hot & Cold Storage,2025-03-23,B6128,88,Warehouse-7
82147020,Amul Almond Bar 40g,Chocolates,Others,40g,57,64.81,379,588,Sanchez Ltd,3,2026-02-13,Room Temperature,2025-04-11,B8147,308,Warehouse-1
97994268,Amul Butter Scotch Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,337.03,482,157,"Martinez, Johnson and Bentley",12,2026-04-17,Cold Storage,2025-05-31,B1584,321,Warehouse-4
70549300,Amul Dark Chocolate 150g,Chocolates,Dark Chocolate,150g,114,166.95,428,703,Davis Inc,26,2025-03-17,hot & Cold Storage,2024-08-22,B6796,207,Warehouse-2
37505707,Amul Choco Chips Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,425.47,385,848,"Brady, Khan and Cox",20,2026-03-15,Cold Storage,2025-05-01,B5154,318,Warehouse-6
23548091,Amul Chocozoo Kids Pack 250g,Chocolates,Milk Chocolate,250g,150,224.41,496,181,Baker-Caldwell,16,2026-01-07,Cold Storage,2025-03-02,B5368,311,Warehouse-9
40563084,Amul Pure Ghee 500ml,Ghee & Cooking Essentials,Cow Ghee,500ml,411,595.1,261,504,"Mccann, Myers and Brown",11,2025-10-18,Room Temperature,2025-07-13,B7512,97,Warehouse-4
78916050,Amul Gouda Cheese 200g,Cheese & Cheese Products,Gouda Cheese,200g,500,632.72,265,582,Duran-Goodman,4,2026-01-01,Hot Storage,2025-06-12,B3760,203,Warehouse-1
57937380,Amul Protein Shake Chocolate 200ml,Health & Nutrition,Others,200ml,600,687.63,236,186,"Carter, Ross and Jenkins",17,2025-06-04,Refrigerated,2024-09-13,B7736,264,Warehouse-4
71579542,Amul Mystic Mocha Chocolate 150g,Chocolates,Dark Chocolate,150g,30,38.72,382,695,"Browning, Burke and Roberts",16,2025-06-03,Cold Storage,2025-02-25,B5400,98,Warehouse-5
14701085,Amul Kool Elaichi Milk 200ml,Beverages,Lassi,200ml,120,165.74,457,435,Huang-Miller,15,2025-02-21,Hot Storage,2024-09-28,B5179,146,Warehouse-5
18315080,Amul Paneer 200g,Dairy Products,Paneer Cubes,200g,61,82.54,199,736,Mason Ltd,23,2025-11-12,Hot Storage,2025-01-31,B6229,285,Warehouse-4
11071426,Amul Buffalo Ghee 1L,Ghee & Cooking Essentials,Buffalo Ghee,1L,703,895.42,472,614,"Jones, Lee and Chen",24,2026-02-06,Hot Storage,2025-02-20,B9418,351,Warehouse-2
14415647,Amul Kool Rose Milk 200ml,Beverages,Others,200ml,120,132.65,331,111,Mahoney-Maxwell,25,2025-02-20,Room Temperature,2024-09-13,B9169,160,Warehouse-6
82147020,Amul Almond Bar 40g,Chocolates,Others,40g,57,68.15,458,444,"Hale, Reed and Howard",23,2025-06-24,Room Temperature,2024-12-03,B8403,203,Warehouse-3
97994268,Amul Butter Scotch Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,390.94,341,811,Harris-Leonard,12,2026-02-06,Cold Storage,2025-08-18,B1052,172,Warehouse-10
81997831,Amul Cheese Crackers 120g,Snacks & Savories,Others,120g,509,737.51,311,541,Smith-Ryan,21,2025-07-22,Room Temperature,2024-12-27,B2676,207,Warehouse-5
97241768,Amul Chocolate Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,422.74,164,764,Fry-Ross,11,2025-06-27,Cold Storage,2024-12-19,B1013,190,Warehouse-3
40563084,Amul Pure Ghee 500ml,Ghee & Cooking Essentials,Cow Ghee,500ml,411,542.58,497,414,Reid Group,30,2026-01-09,Room Temperature,2025-05-14,B3143,240,Warehouse-2
58937020,Amul Chocolate Brownie 100g,Bakery Items,Others,100g,218,244.77,163,435,Hays-Johnson,3,2025-10-31,Refrigerated,2025-05-28,B2874,156,Warehouse-5
74913534,Amul Pro Milk Drink 200g,Beverages,Flavored Milk Drink,200g,120,179.23,328,429,"Gross, Jones and Bullock",9,2025-03-29,Frozen,2024-12-08,B5706,111,Warehouse-5
25444452,Amul Ice Cream Cake 1kg,Others,Others,1kg,500,664.96,474,344,Campbell-Wilkinson,12,2024-09-24,hot & Cold Storage,2024-09-17,B6831,7,Warehouse-10
81837793,Amul Low Fat Yogurt 100g,Health & Nutrition,Others,100g,436,621.16,376,790,Jenkins and Sons,25,2025-06-12,Hot Storage,2025-03-07,B6539,97,Warehouse-6
41910047,Amul Gold UHT Milk 1L,UHT & Long Life,Others,1L,150,216.1,311,304,"Vincent, Hudson and Lopez",12,2025-03-05,Chilled,2025-01-21,B1343,43,Warehouse-3
7241154,Amul Rajbhog Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,348.27,195,871,Howell-Smith,29,2025-11-06,Room Temperature,2025-02-22,B2506,257,Warehouse-2
93020688,Amul Cheese Spread Garlic 200g,Butter & Spreads,Cheese Spread,200g,200,261.37,314,470,Jones Group,7,2026-03-14,Refrigerated,2025-06-09,B2090,278,Warehouse-5
42543602,Amul Choco Milk 200ml,Beverages (New Flavors),Others,200ml,301,379.44,166,902,"Moore, Strickland and Camacho",10,2025-06-08,hot & Cold Storage,2024-09-23,B5851,258,Warehouse-6
40563084,Amul Pure Ghee 500ml,Ghee & Cooking Essentials,Cow Ghee,500ml,411,610.6,421,987,"Brock, Gonzalez and Gardner",19,2026-06-13,Room Temperature,2025-08-13,B9844,304,Warehouse-10
64335100,Amul Slim & Trim Milk 500ml,Dairy Products,Others,500ml,100,121.33,249,229,Joseph Inc,2,2025-05-02,Ambient,2024-12-19,B9584,134,Warehouse-2
64829395,Amul Cream Tetra Pack 250ml,UHT & Long Life,Others,250ml,150,188.66,164,821,Willis-Zimmerman,12,2025-10-12,hot & Cold Storage,2025-07-13,B9308,91,Warehouse-4
31363198,Amul Mango Lassi 250ml,Beverages (New Flavors),Others,250ml,600,859.49,199,524,Mullen Group,14,2025-05-22,hot & Cold Storage,2025-03-17,B5735,66,Warehouse-5
21750991,Amul Greek Yogurt Strawberry 100g,Probiotic & Health Range,Greek Yogurt,100g,223,324.98,297,822,Strickland-Ramirez,5,2025-08-20,hot & Cold Storage,2024-09-07,B3988,347,Warehouse-6
78916050,Amul Gouda Cheese 200g,Cheese & Cheese Products,Gouda Cheese,200g,500,572.71,282,282,Arnold-Kane,4,2025-06-02,Hot Storage,2024-10-11,B7520,234,Warehouse-5
206846,Amul Cooking Butter 500g,Ghee & Cooking Essentials,Cooking Ghee,500g,800,1028.05,383,655,Jimenez-Johnson,24,2025-09-05,Hot Storage,2025-04-14,B6212,144,Warehouse-1
45007361,Amul Vanilla Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,149,164.82,188,200,Snyder Group,23,2025-08-13,hot & Cold Storage,2025-05-22,B6055,83,Warehouse-2
57348568,Amul Peanut Spread Creamy 200g,Butter & Spreads,Cheese Spread,200g,51,73.04,142,753,Ortiz Group,20,2025-12-03,Refrigerated,2025-06-17,B7946,169,Warehouse-6
4957799,Amul Masti Dahi 400g,Probiotic & Health Range,Misti Doi,400g,250,346.17,466,872,Bell Ltd,9,2025-04-14,Cold Storage,2024-08-23,B9634,234,Warehouse-2
31363198,Amul Mango Lassi 250ml,Beverages (New Flavors),Others,250ml,600,669.62,386,347,Olsen PLC,12,2025-11-06,hot & Cold Storage,2025-03-09,B3358,242,Warehouse-9
37245757,Amul Spicy Potato Chips 200g,Snacks & Savories,Others,200g,54,68.86,275,612,Monroe Group,3,2026-04-09,Frozen,2025-07-28,B3713,255,Warehouse-9
91980489,Amul Masala Peanuts 250g,Snacks & Savories,Others,250g,258,354.41,290,866,"Miller, Cooper and Bell",28,2025-11-22,Cold Storage,2024-12-15,B7717,342,Warehouse-5
64335100,Amul Slim & Trim Milk 500ml,Dairy Products,Others,500ml,100,121.98,315,742,Lopez-Lane,23,2025-09-03,Ambient,2025-06-19,B3137,76,Warehouse-8
83734632,Amul Cheese Spread Yummy Plain 200g,Butter & Spreads,Cheese Spread,200g,177,242.6,423,220,Dennis-Peterson,7,2025-05-20,Ambient,2025-03-21,B9929,60,Warehouse-6
25444452,Amul Ice Cream Cake 1kg,Others,Others,1kg,500,652.18,214,792,"Maynard, Lopez and Wilson",1,2025-12-07,hot & Cold Storage,2025-06-26,B5531,164,Warehouse-3
21750991,Amul Greek Yogurt Strawberry 100g,Probiotic & Health Range,Greek Yogurt,100g,223,245.93,175,744,Watson-Finley,1,2025-09-26,hot & Cold Storage,2025-04-07,B5292,172,Warehouse-7
25444452,Amul Ice Cream Cake 1kg,Others,Others,1kg,500,727.47,197,729,Baker Group,6,2025-09-10,hot & Cold Storage,2025-05-19,B8333,114,Warehouse-5
63607529,Amul Emmental Cheese 200g,Cheese & Cheese Products,Emmental Cheese,200g,500,697.34,405,761,Hines-Johnson,4,2025-02-03,Refrigerated,2024-08-26,B2176,161,Warehouse-2
13006228,Amul Dark Chocolate Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,375.83,482,648,Carr-Drake,15,2025-09-03,Hot Storage,2024-10-31,B3291,307,Warehouse-7
11288909,Amul Mithai Mate Condensed Milk 400g,Dairy Products,Others,400g,100,136.52,111,598,Smith Ltd,15,2025-10-08,Frozen,2024-12-14,B5937,298,Warehouse-7
64829395,Amul Cream Tetra Pack 250ml,UHT & Long Life,Others,250ml,150,201.33,465,585,Mendoza Group,5,2025-10-17,hot & Cold Storage,2024-11-18,B8451,333,Warehouse-2
25032666,Amul Gold Milk 1L,Dairy Products,Others,1L,100,120.23,118,417,Acosta-Campbell,22,2025-10-16,Frozen,2024-12-04,B4680,316,Warehouse-5
37505707,Amul Choco Chips Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,357.95,407,339,Harvey-Mosley,10,2025-03-31,Cold Storage,2025-03-22,B2145,9,Warehouse-1
70134094,Amul Tru Apple Juice 200ml,Beverages,Juice,200ml,74,87.64,151,529,Flores-Sherman,17,2025-09-07,Room Temperature,2024-11-23,B6917,288,Warehouse-10
48334136,Amul Protein Shake Vanilla 200ml,Health & Nutrition,Others,200ml,600,695.79,267,724,Taylor and Sons,14,2025-08-10,Ambient,2024-12-23,B8461,230,Warehouse-2
25444452,Amul Ice Cream Cake 1kg,Others,Others,1kg,500,602.48,486,503,"Salinas, Woods and Roberts",30,2025-05-31,hot & Cold Storage,2025-05-21,B5699,10,Warehouse-2
